CODE;COUNTRY;SUB-CHAPTER;TITLE;UNIT;1960;1961;1962;1963;1964;1965;1966;1967;1968;1969;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;
EU28.1.0.0.0.UIGT;European Union;01 Gross fixed capital formation, total economy and sectors;Gross fixed capital formation at current prices: total economy ;Mrd ECU/EUR, Standard aggregation;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1542.669;1621.250;1691.213;1809.177;1937.380;2110.952;2158.505;2179.992;2201.320;2319.816;2462.784;2686.790;2934.421;2934.437;2528.160;2573.531;2663.575;2655.739;2618.133;2725.548;2923.770;2983.179;3100.246;3251.794;3410.268;3570.941                                                                                                                                                                                                                                                                                                                                                                                                                           
EU27.1.0.0.0.UIGT;European Union excluding UK;01 Gross fixed capital formation, total economy and sectors;Gross fixed capital formation at current prices: total economy ;Mrd ECU/EUR, Standard aggregation;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1357.695;1414.158;1452.747;1546.758;1656.981;1789.628;1839.053;1848.665;1891.835;1991.552;2114.122;2313.057;2531.602;2594.259;2261.939;2287.600;2369.285;2326.424;2286.776;2346.266;2483.681;2578.726;2700.224;2848.578;2995.776;3147.554                                                                                                                                                                                                                                                                                                                                                                                                              
EU15.1.0.0.0.UIGT;European Union (15 countries);01 Gross fixed capital formation, total economy and sectors;Gross fixed capital formation at current prices: total economy ;Mrd ECU/EUR, Standard aggregation;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1444.663;1452.709;1375.436;1425.175;1476.834;1544.267;1601.888;1708.783;1836.179;1996.795;2035.526;2052.657;2072.732;2177.725;2292.923;2486.803;2679.524;2641.787;2304.738;2347.544;2423.996;2420.478;2386.528;2483.783;2661.038;2735.308;2828.709;2952.332;3087.741;3226.716                                                                                                                                                                                                                                                                                                                                                                                    
EA19.1.0.0.0.UIGT;Euro area;01 Gross fixed capital formation, total economy and sectors;Gross fixed capital formation at current prices: total economy ;Mrd ECU/EUR, Standard aggregation;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1144.624;1184.766;1237.590;1278.061;1303.754;1383.747;1486.344;1595.965;1640.029;1646.080;1687.460;1771.348;1865.327;2026.718;2189.712;2216.000;1962.903;1974.678;2036.286;1990.179;1951.524;1997.346;2110.842;2210.857;2302.866;2422.807;2545.551;2672.741                                                                                                                                                                                                                                                                                                                                                                                                                    
EA12.1.0.0.0.UIGT;Euro area (12 countries);01 Gross fixed capital formation, total economy and sectors;Gross fixed capital formation at current prices: total economy ;Mrd ECU/EUR, Standard aggregation;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1158.609;1191.261;1134.833;1173.652;1224.716;1262.477;1285.156;1362.871;1466.229;1574.515;1616.302;1620.970;1660.431;1740.911;1829.500;1983.156;2136.256;2160.067;1922.430;1935.033;1992.313;1947.053;1908.068;1953.388;2062.017;2163.348;2250.785;2364.816;2483.475;2606.467                                                                                                                                                                                                                                                                                                                                                                                         
DU15.1.0.0.0.UIGT;EU15 (including D_W West-Germany);01 Gross fixed capital formation, total economy and sectors;Gross fixed capital formation at current prices: total economy ;Mrd ECU/EUR, Standard aggregation;71.876;81.928;90.172;99.104;113.073;121.512;131.155;138.450;151.084;169.918;198.394;220.755;244.865;284.519;324.873;347.396;389.261;428.887;467.098;536.524;614.347;655.394;691.565;722.244;774.355;832.791;875.940;945.186;1073.509;1217.813;1315.614;1362.636;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA                                                                                                                                                                                                                                                                                                                                                                                                    
DA12.1.0.0.0.UIGT;EA12 (including D_W West-Germany);01 Gross fixed capital formation, total economy and sectors;Gross fixed capital formation at current prices: total economy ;Mrd ECU/EUR, Standard aggregation;54.742;62.778;70.048;77.421;87.575;93.716;101.239;106.215;117.510;133.564;155.916;174.231;194.265;229.139;262.882;282.247;317.083;351.865;382.488;433.849;493.770;522.560;549.215;572.545;603.428;640.801;689.517;738.405;820.212;923.840;1020.724;1076.582;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA                                                                                                                                                                                                                                                                                                                                                                                                        
BEL.1.0.0.0.UIGT;Belgium;01 Gross fixed capital formation, total economy and sectors;Gross fixed capital formation at current prices: total economy ;Mrd EURO-BEF;3.4690;3.9390;4.3395;4.5323;5.4890;5.9729;6.5789;7.0463;7.0727;7.7691;9.2142;9.7020;10.3403;11.7501;14.4505;16.0245;17.6856;19.0419;20.2262;20.9856;23.0505;20.9912;21.3843;20.8969;22.1504;24.1418;25.0594;26.6880;31.4941;37.0034;41.2030;40.3055;41.7690;41.5006;42.6710;45.1431;45.9930;49.6019;51.4382;54.3682;58.0742;59.5772;56.8329;57.7695;63.7805;69.0163;72.9929;80.0942;84.8858;78.7803;79.6609;85.6094;87.6718;86.9437;92.1614;94.9802;99.1325;103.1560;107.7614;112.1559;116.1074                                                                                                                                                                                                                                                                                                           
BGR.1.0.0.0.UIGT;Bulgaria;01 Gross fixed capital formation, total economy and sectors;Gross fixed capital formation at current prices: total economy ;Mrd BGN;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.01528;0.03902;0.05160;0.06132;0.11455;0.21264;0.09738;1.84252;3.86152;4.07082;4.70562;5.96987;6.46531;7.25619;8.63197;12.06705;14.70895;17.96183;24.02468;20.33055;16.60632;16.89583;17.44338;17.36490;17.65301;18.61228;17.48406;18.71647;20.75158;22.48807;24.00450                                                                                                                                                                                                                                                                                                                                                                                                                                             
CZE.1.0.0.0.UIGT;Czech Republic;01 Gross fixed capital formation, total economy and sectors;Gross fixed capital formation at current prices: total economy ;Mrd CZK;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;186.698;226.937;267.244;334.750;403.856;528.550;616.618;625.774;652.785;659.188;727.935;783.301;784.326;807.791;860.972;921.837;983.045;1132.300;1165.200;1063.294;1066.185;1067.017;1051.943;1027.089;1084.075;1216.306;1188.716;1246.136;1340.671;1400.953;1457.442                                                                                                                                                                                                                                                                                                                                                                                                                                         
