CODE;COUNTRY;SUB-CHAPTER;TITLE;UNIT;1960;1961;1962;1963;1964;1965;1966;1967;1968;1969;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;
EU28.1.0.0.0.NET1;European Union;01 Employment, persons;Employment, persons: agriculture, forestry and fishery products (National accounts) ;1000 persons;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;17664.106;17342.856;17349.353;17160.898;16948.320;16700.351;16144.681;14601.637;14357.339;13537.518;13410.281;12941.585;12681.518;12424.316;12213.143;12211.057;11882.131;11626.905;11316.208;11262.691;10894.367;10438.920;10476.082;NA;NA;NA                                                                                                                                                                                                                                                                                                                                                                                                                                                           
EU27.1.0.0.0.NET1;European Union excluding UK;01 Employment, persons;Employment, persons: agriculture, forestry and fishery products (National accounts) ;1000 persons;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;17180.236;16870.816;16865.453;16705.678;16538.040;16323.271;15798.641;14261.557;14015.129;13189.578;13037.761;12573.765;12314.808;12044.986;11822.843;11794.267;11471.461;11216.485;10941.598;10826.201;10494.797;10030.350;10029.092;NA;NA;NA                                                                                                                                                                                                                                                                                                                                                                                                                                              
EU15.1.0.0.0.NET1;European Union (15 countries);01 Employment, persons;Employment, persons: agriculture, forestry and fishery products (National accounts) ;1000 persons;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;8586.061;8147.621;7760.452;7488.878;7227.320;7060.900;6947.040;6769.080;6589.080;6473.080;6346.690;6219.240;6108.600;5974.730;5906.230;5802.240;5706.950;5631.190;5532.090;5539.050;5428.250;5366.060;5235.740;5293.040;5190.720;5193.610;5211.060;NA;NA;NA                                                                                                                                                                                                                                                                                                                                                                                                                                           
EA19.1.0.0.0.NET1;Euro area;01 Employment, persons;Employment, persons: agriculture, forestry and fishery products (National accounts) ;1000 persons;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;7325.810;7186.970;7065.220;6867.280;6697.090;6572.730;6454.640;6341.380;6210.680;6018.580;5891.160;5790.520;5627.770;5489.680;5376.070;5328.470;5213.580;5153.390;5054.680;5052.700;4994.210;4975.040;4945.770;NA;NA;NA                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
EA12.1.0.0.0.NET1;Euro area (12 countries);01 Employment, persons;Employment, persons: agriculture, forestry and fishery products (National accounts) ;1000 persons;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;7823.298;7388.385;6973.438;6748.884;6492.950;6348.960;6238.140;6096.160;5967.200;5884.300;5800.350;5682.060;5579.590;5447.990;5361.210;5266.620;5176.040;5085.260;4977.690;4954.060;4841.380;4778.640;4683.630;4678.150;4612.450;4609.440;4588.870;NA;NA;NA                                                                                                                                                                                                                                                                                                                                                                                                                                                
DU15.1.0.0.0.NET1;EU15 (including D_W West-Germany);01 Employment, persons;Employment, persons: agriculture, forestry and fishery products (National accounts) ;1000 persons;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;11890.627;11399.882;11236.336;10896.077;10592.184;10206.028;9908.168;9631.455;9214.014;8857.632;8443.061;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
DA12.1.0.0.0.NET1;EA12 (including D_W West-Germany);01 Employment, persons;Employment, persons: agriculture, forestry and fishery products (National accounts) ;1000 persons;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;10926.971;10443.494;10296.647;9966.938;9675.369;9315.638;9043.255;8790.122;8404.536;8072.436;7680.298;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
BEL.1.0.0.0.NET1;Belgium;01 Employment, persons;Employment, persons: agriculture, forestry and fishery products (National accounts) ;1000 persons;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;195.605;181.166;169.209;160.523;156.010;152.062;142.812;136.946;132.998;133.111;125.776;121.857;119.997;119.067;118.136;117.206;116.276;114.416;112.555;111.625;110.695;108.834;106.974;106.044;103.253;89.300;86.700;84.800;84.100;82.900;80.600;78.500;76.600;76.300;75.500;74.800;73.000;70.600;69.100;67.500;64.300;61.600;60.700;59.700;59.500;60.100;59.200;58.400;NA;NA;NA                                                                                                                                                                                                                                                                                                                                                                                                           
BGR.1.0.0.0.NET1;Bulgaria;01 Employment, persons;Employment, persons: agriculture, forestry and fishery products (National accounts) ;1000 persons;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;777.680;813.830;817.640;844.290;797.700;780.360;768.320;765.020;758.980;753.260;742.250;732.660;723.860;736.580;736.740;710.480;689.530;648.720;656.180;666.480;649.030;624.980;664.910;NA;NA;NA                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
CZE.1.0.0.0.NET1;Czech Republic;01 Employment, persons;Employment, persons: agriculture, forestry and fishery products (National accounts) ;1000 persons;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;284.176;282.291;268.729;267.320;250.069;254.457;230.424;224.991;223.051;190.777;185.399;189.158;180.441;174.575;170.088;168.386;167.913;159.097;162.871;165.415;167.078;165.531;163.267;160.900;162.382;NA;NA;NA                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
